TECHNOLOGIES	c_inv	c_maint	lifetime	f_min	f	f_max	fmin_perc	f_perc	fmax_perc	c_p_actual	c_p	tau	gwp_constr
UNITS	[Meuro/GW]	[Meuro/(GW*y)]	[y]	[GW or GWh]	[GW or GWh]	[GW or GWh]	[0-1]	[0-1]	[0-1]	[0-1]	[0-1]	[-]	[ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.000000	0.000000	25.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.048263	0.000000
COAL_US	16537.237363	195.179017	35.000000	0.000000	6.570986	1000.000000	0.000000	0.057409	1.000000	0.716554	0.868000	0.036934	2178.938898
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	10929.810000	135.868845	25.000000	12.563000	12.563000	615.824100	0.000000	0.015726	1.000000	0.102668	1.000000	0.048263	26149.005090
PT_POWER_BLOCK	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.048263	0.000000
ST_POWER_BLOCK	0.000000	0.000000	25.000000	0.000000	0.000000	25.319058	0.000000	0.000000	1.000000	0.000000	1.000000	0.048263	0.000000
STIRLING_DISH	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.041639	0.000000
WIND_ONSHORE	262021.760000	728.118160	30.000000	15.058000	251.944000	251.944000	0.000000	0.920124	1.000000	0.299531	1.000000	0.041639	156923.320400
WIND_OFFSHORE	0.000000	0.000000	30.000000	0.000000	0.000000	851.233800	0.000000	0.000000	1.000000	0.000000	1.000000	0.041639	0.000000
HYDRO_DAM	0.000000	0.000000	40.000000	0.000000	0.000000	0.002000	0.000000	0.000000	1.000000	0.000000	1.000000	0.033427	0.000000
HYDRO_RIVER	10675.050585	106.741193	40.000000	2.116000	2.116000	2.116000	0.000000	0.006741	1.000000	0.261265	1.000000	0.033427	2672.127120
NEW_TIDAL_STREAM	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.058246	0.000000
TIDAL_STREAM	0.000000	0.000000	20.000000	0.000000	0.000000	28.785900	0.000000	0.000000	1.000000	0.000000	1.000000	0.058246	0.000000
TIDAL_RANGE	0.000000	0.000000	40.000000	0.000000	0.000000	28.785900	0.000000	0.000000	1.000000	0.000000	1.000000	0.033427	0.000000
WAVE	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.058246	0.000000
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	1.300000	0.000000	0.000000	1.000000	0.000000	0.860000	0.041639	0.000000
IND_COGEN_GAS	0.000000	0.000000	25.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.048263	0.000000
IND_COGEN_WOOD	0.000000	0.000000	25.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.048263	0.000000
IND_COGEN_WASTE	0.000000	0.000000	25.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.048263	0.000000
IND_BOILER_GAS	0.000000	0.000000	17.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.067080	0.000000
IND_BOILER_WOOD	98.828614	1.976572	17.000000	0.000000	0.858041	1000.000000	0.000000	0.067029	1.000000	0.900000	0.900000	0.067080	24.771652
IND_BOILER_OIL	0.000000	0.000000	17.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.067080	0.000000
IND_BOILER_COAL	219.477496	4.389550	17.000000	0.000000	1.905529	1000.000000	0.000000	0.148857	1.000000	0.900000	0.900000	0.067080	91.808368
IND_BOILER_WASTE	1156.110245	23.122205	17.000000	0.000000	10.037481	1000.000000	0.000000	0.784114	1.000000	0.900000	0.900000	0.067080	289.782069
IND_DIRECT_ELEC	0.000000	0.000000	15.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.074944	0.000000
DHN_HP_ELEC	12962.926904	451.028312	25.000000	0.000000	37.599776	1000.000000	0.000000	1.000000	1.000000	0.691159	0.950000	0.048263	6572.064899
DHN_COGEN_GAS	0.000000	0.000000	25.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.048263	0.000000
DHN_COGEN_WOOD	0.000000	0.000000	25.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.048263	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000	25.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.750000	0.048263	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000	15.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.074944	0.000000
DHN_COGEN_WASTE	0.000000	0.000000	25.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.048263	0.000000
DHN_BOILER_GAS	0.000000	0.000000	17.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.067080	0.000000
DHN_BOILER_WOOD	0.000000	0.000000	17.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.900000	0.067080	0.000000
DHN_BOILER_OIL	0.000000	0.000000	17.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.067080	0.000000
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000000	0.000000	30.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.041639	0.000000
DEC_HP_ELEC	45038.175827	1926.840218	18.000000	0.000000	91.533482	1000.000000	0.000000	1.000000	1.000000	0.456793	1.000000	0.063806	15092.955800
DEC_THHP_GAS	0.000000	0.000000	20.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.058246	0.000000
DEC_COGEN_GAS	0.000000	0.000000	20.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.058246	0.000000
DEC_COGEN_OIL	0.000000	0.000000	20.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.058246	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	20.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.058246	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	20.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.058246	0.000000
DEC_BOILER_GAS	0.000000	0.000000	17.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.067080	0.000000
DEC_BOILER_WOOD	0.000000	0.000000	17.000000	0.000000	0.000000	1000.000000	0.000000	-0.000000	1.000000	0.000000	1.000000	0.067080	0.000000
DEC_BOILER_OIL	0.000000	0.000000	17.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.067080	0.000000
DEC_SOLAR	0.000000	0.000000	20.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.058246	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000	15.000000	0.000000	0.000000	1000.000000	0.000000	-0.000000	1.000000	0.000000	1.000000	0.074944	0.000000
BIG_SPLIT	1276.283025	51.342886	15.000000	0.000000	5.501220	1000.000000	0.000000	1.000000	1.000000	0.221918	1.000000	0.074944	0.000000
CHILLER_WC	537.530064	21.501203	20.000000	0.000000	4.517059	1000.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.058246	0.000000
TRAMWAY_TROLLEY	36062.500045	721.250001	30.000000	0.000000	57.700000	1000.000000	0.000000	0.300000	0.300000	0.342466	0.342466	0.041639	0.000000
BUS_COACH_DIESEL	0.000000	0.000000	15.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.296804	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	15.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.296804	0.074944	0.000000
BUS_COACH_CNG_STOICH	94933.760672	4746.688034	15.000000	0.000000	155.346154	1000.000000	0.000000	0.700000	1.000000	0.296804	0.296804	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	15.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.296804	0.074944	0.000000
TRAIN_PUB	0.000000	0.000000	40.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	0.500000	0.000000	0.275073	0.033427	0.000000
CAR_GASOLINE	0.000000	0.000000	10.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_DIESEL	0.000000	0.000000	10.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_NG	0.000000	0.000000	10.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_HEV	0.000000	0.000000	10.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_PHEV	0.000000	0.000000	10.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_BEV	0.000000	0.000000	10.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
CAR_FUEL_CELL	557476.961270	3446.395104	10.000000	0.000000	1282.222223	100000.000000	0.000000	1.000000	1.000000	0.051370	0.051370	0.108434	1007826.666935
TRAIN_FREIGHT	2671.298704	53.425974	40.000000	0.000000	25.583333	1000.000000	0.000000	1.000000	1.000000	0.342466	0.342466	0.033427	0.000000
BOAT_FREIGHT_DIESEL	7035.416675	351.770834	40.000000	0.000000	92.100000	1000.000000	0.000000	1.000000	1.000000	0.114155	0.114155	0.033427	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000	40.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.114155	0.033427	0.000000
TRUCK_DIESEL	33979.990143	1698.999508	15.000000	0.000000	91.562848	1000.000000	0.000000	0.537587	1.000000	0.092593	0.092593	0.074944	0.000000
TRUCK_FUEL_CELL	31678.647898	950.359437	15.000000	0.000000	78.759069	1000.000000	0.000000	0.462413	1.000000	0.092593	0.092593	0.074944	0.000000
TRUCK_NG	0.000000	0.000000	15.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.092593	0.074944	0.000000
TRUCK_ELEC	0.000000	0.000000	15.000000	0.000000	0.000000	1000.000000	0.000000	0.000000	1.000000	0.000000	0.092593	0.074944	0.000000
NON_ENERGY_OIL	0.000000	0.000000	1.000000	0.000000	0.000000	100000.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1.015000	0.000000
NON_ENERGY_NG	0.000001	0.000000	1.000000	0.000000	12.589873	100000.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.015000	0.000000
